"","Symbol","freq_bill_code","freq_customer_code","FullName"
"62162","603338",1,1,"浙江鼎力机械股份有限公司"
"62164","603339",1,1,"四方科技集团股份有限公司"
"62165","603345",2,2,"福建安井食品股份有限公司"
"62169","603355",18,19,"莱克电气股份有限公司"
"62202","603357",3,3,"安徽省交通规划设计研究总院股份有限公司"
"62208","603358",3,3,"华达汽车科技股份有限公司"
"62212","603360",3,3,"大连百傲化学股份有限公司"
"62218","603363",2,2,"福建傲农生物科技集团股份有限公司"
"62221","603365",1,1,"上海水星家用纺织品股份有限公司"
"62223","603366",1,1,"日出东方太阳能股份有限公司"
"62224","603367",4,4,"辰欣药业股份有限公司"
"62232","603368",3,4,"广西柳州医药股份有限公司"
"62237","603369",2,3,"江苏今世缘酒业股份有限公司"
"62240","603378",1,6,"亚士创能科技(上海)股份有限公司"
"62242","603380",2,6,"苏州易德龙科技股份有限公司"
"62245","603383",1,1,"福建顶点软件股份有限公司"
"62247","603385",8,9,"惠达卫浴股份有限公司"
"62259","603386",1,1,"广东骏亚电子科技股份有限公司"
"62261","603387",4,4,"基蛋生物科技股份有限公司"
"62266","603388",2,2,"元成环境股份有限公司"
"62269","603389",1,1,"亚振家居股份有限公司"
"62270","603396",1,1,"营口金辰机械股份有限公司"
"62272","603398",2,2,"广东邦宝益智玩具股份有限公司"
"62276","603399",1,1,"锦州吉翔钼业股份有限公司"
"62278","603416",1,3,"无锡信捷电气股份有限公司"
"62283","603421",10,12,"青岛鼎信通讯股份有限公司"
"62299","603429",1,1,"安徽集友新材料股份有限公司"
"62301","603444",1,1,"厦门吉比特网络技术股份有限公司"
"62303","603456",2,2,"浙江九洲药业股份有限公司"
"62307","603458",1,1,"贵州省交通规划勘察设计研究院股份有限公司"
"62309","603466",1,1,"上海风语筑展示股份有限公司"
"62311","603477",1,1,"四川振静股份有限公司"
"62312","603488",36,36,"展鹏科技股份有限公司"
"62349","603496",1,3,"恒为科技(上海)股份有限公司"
"62355","603499",2,2,"上海翔港包装科技股份有限公司"
"62358","603500",1,1,"浙江天台祥和实业股份有限公司"
"62360","603501",2,2,"上海韦尔半导体股份有限公司"
"62364","603505",1,1,"金石资源集团股份有限公司"
"62366","603506",4,4,"南都物业服务股份有限公司"
"62371","603507",1,1,"江苏振江新能源装备股份有限公司"
"62373","603508",4,5,"河南思维自动化设备股份有限公司"
"62380","603515",16,31,"欧普照明股份有限公司"
"62381","603515",16,31,"上海欧普为尚建材有限公司"
"62384","603515",16,31,"上海酷普照明有限公司"
"62385","603515",16,31,"欧普智慧照明科技有限公司"
"62386","603515",16,31,"上海欧普先亨建材有限公司"
"62389","603515",16,31,"上海豪时照明有限公司"
"62397","603515",16,31,"上海欧普准凌建材有限公司"
"62399","603515",16,31,"苏州欧普照明有限公司"
"62400","603515",16,31,"上海乾隆节能科技有限公司"
"62408","603515",16,31,"上海尚隆照明有限公司"
"62414","603515",16,31,"上海靓纯照明有限公司"
"62418","603515",16,31,"上海普诗照明有限公司"
"62419","603516",3,4,"北京淳中科技股份有限公司"
"62424","603517",1,1,"绝味食品股份有限公司"
"62426","603518",5,5,"维格娜丝时装股份有限公司"
"62433","603519",1,1,"江苏立霸实业股份有限公司"
"62435","603527",1,1,"安徽众源新材料股份有限公司"
"62437","603528",11,13,"多伦科技股份有限公司"
"62445","603528",11,13,"南京多伦科技股份有限公司"
"62459","603533",4,5,"掌阅科技股份有限公司"
"62465","603535",2,2,"广州市嘉诚国际物流股份有限公司"
"62469","603536",3,5,"山东惠发食品股份有限公司"
"62479","603538",1,1,"宁波美诺华药业股份有限公司"
"62481","603555",13,13,"贵人鸟股份有限公司"
"62495","603556",2,2,"杭州海兴电力科技股份有限公司"
"62498","603557",6,6,"起步股份有限公司"
"62510","603558",4,4,"浙江健盛集团股份有限公司"
"62515","603559",3,4,"中通国脉通信股份有限公司"
"62523","603566",2,4,"普莱柯生物工程股份有限公司"
"62527","603567",1,1,"黑龙江珍宝岛药业股份有限公司"
"62529","603569",13,13,"北京长久物流股份有限公司"
"62550","603577",1,1,"青岛汇金通电力设备股份有限公司"
"62552","603578",1,1,"浙江三星新材股份有限公司"
"62554","603579",4,6,"上海荣泰健康科技股份有限公司"
"62560","603580",1,1,"艾艾精密工业输送系统(上海)股份有限公司"
"62562","603586",1,1,"山东金麒麟股份有限公司"
"62564","603588",2,51,"北京高能时代环境技术股份有限公司"
"62568","603595",1,1,"浙江东尼电子股份有限公司"
"62570","603598",3,3,"引力传媒股份有限公司"
"62574","603599",3,3,"安徽广信农化股份有限公司"
"62579","603600",3,5,"永艺家具股份有限公司"
"62585","603601",2,2,"重庆再升科技股份有限公司"
"62589","603602",6,6,"杭州纵横通信股份有限公司"
"62597","603603",11,13,"博天环境集团股份有限公司"
"62612","603605",3,6,"珀莱雅化妆品股份有限公司"
"62617","603606",1,1,"宁波东方电缆股份有限公司"
"62619","603607",1,1,"浙江京华激光科技股份有限公司"
"62621","603608",21,21,"广州天创时尚鞋业股份有限公司"
"62636","603608",21,21,"天创时尚股份有限公司"
"62646","603609",2,2,"辽宁禾丰牧业股份有限公司"
"62649","603612",2,2,"索通发展股份有限公司"
"62653","603615",2,2,"茶花现代家居用品股份有限公司"
"62657","603617",1,1,"君禾泵业股份有限公司"
"62659","603618",4,6,"杭州电缆股份有限公司"
"62664","603619",2,2,"中曼石油天然气集团股份有限公司"
"62667","603626",4,4,"昆山科森科技股份有限公司"
"62672","603628",1,1,"清源科技(厦门)股份有限公司"
"62674","603630",3,3,"拉芳家化股份有限公司"
"62679","603633",3,3,"上海徕木电子股份有限公司"
"62685","603636",3,3,"南威软件股份有限公司"
"62689","603637",1,1,"镇海石化工程股份有限公司"
"62690","603638",1,1,"烟台艾迪精密机械股份有限公司"
"62692","603639",3,4,"海利尔药业集团股份有限公司"
"62699","603648",5,9,"上海畅联国际物流股份有限公司"
"62715","603655",1,1,"常州朗博密封科技股份有限公司"
"62717","603656",1,1,"合肥泰禾光电科技股份有限公司"
"62719","603658",6,27,"郑州安图生物工程股份有限公司"
"62747","603659",1,1,"上海璞泰来新能源科技股份有限公司"
"62749","603660",11,11,"苏州科达科技股份有限公司"
"62764","603661",3,4,"浙江恒林椅业股份有限公司"
"62769","603663",4,5,"三祥新材股份有限公司"
"62775","603665",1,1,"浙江康隆达特种防护科技股份有限公司"
"62777","603667",1,1,"浙江五洲新春集团股份有限公司"
"62779","603668",2,2,"福建天马科技集团股份有限公司"
"62782","603669",2,2,"灵康药业集团股份有限公司"
"62784","603677",4,4,"奇精机械股份有限公司"
"62791","603678",1,4,"福建火炬电子科技股份有限公司"
"62793","603679",1,1,"四川华体照明科技股份有限公司"
"62795","603680",31,37,"今创集团股份有限公司"
"62833","603685",1,1,"浙江晨丰科技股份有限公司"
"62835","603686",14,24,"福建龙马环卫装备股份有限公司"
"62869","603688",1,1,"江苏太平洋石英股份有限公司"
"62871","603690",1,1,"上海至纯洁净系统科技股份有限公司"
"62873","603696",17,17,"安记食品股份有限公司"
"62891","603698",1,1,"航天长征化学工程股份有限公司"
"62893","603699",1,1,"苏州纽威阀门股份有限公司"
"62895","603701",1,1,"浙江德宏汽车电子电器股份有限公司"
"62897","603703",1,1,"浙江盛洋科技股份有限公司"
"62899","603707",2,3,"南京健友生化制药股份有限公司"
"62904","603708",4,973,"家家悦集团股份有限公司"
"62911","603709",1,1,"中源家居股份有限公司"
"62913","603711",5,6,"香飘飘食品股份有限公司"
"62923","603712",4,8,"天津七一二通信广播股份有限公司"
"62935","603712",4,8,"天津润达医疗科技有限公司"
"62936","603716",4,8,"塞力斯医疗科技股份有限公司"
"62937","603716",4,8,"武汉塞力斯医疗科技股份有限公司"
"62945","603717",5,5,"天域生态环境股份有限公司"
"62954","603718",1,1,"上海海利生物技术股份有限公司"
"62956","603721",1,1,"中广天择传媒股份有限公司"
"62958","603725",2,2,"广东天安新材料股份有限公司"
"62961","603726",2,2,"浙江朗迪集团股份有限公司"
"62964","603729",1,1,"上海龙韵广告传播股份有限公司"
"62966","603730",1,1,"上海岱美汽车内饰件股份有限公司"
"62968","603737",4,7,"三棵树涂料股份有限公司"
"62974","603738",1,1,"湖北泰晶电子科技股份有限公司"
"62976","603757",1,1,"浙江大元泵业股份有限公司"
"62978","603758",2,2,"重庆秦安机电股份有限公司"
"62981","603766",3,3,"段琪丽"
"62982","603766",3,3,"隆鑫通用动力股份有限公司"
"62985","603767",1,1,"浙江中马传动股份有限公司"
"62987","603768",1,1,"合肥常青机械股份有限公司"
"62989","603776",9,10,"永安行科技股份有限公司"
"62993","603776",9,10,"常州永安公共自行车系统股份有限公司"
"62999","603777",2,3,"上海来伊份股份有限公司"
"63002","603778",3,3,"北京乾景园林股份有限公司"
"63007","603779",2,2,"威龙葡萄酒股份有限公司"
"63010","603787",3,3,"江苏新日电动车股份有限公司"
"63016","603788",1,1,"宁波高发汽车控制系统股份有限公司"
"63018","603789",2,2,"星光农机股份有限公司"
"63021","603798",1,13,"青岛康普顿科技股份有限公司"
"63046","603799",2,6,"浙江华友钴业股份有限公司"
"63049","603800",1,1,"苏州道森钻采设备股份有限公司"
"63051","603803",17,18,"瑞斯康达科技发展股份有限公司"
"63082","603806",2,2,"杭州福斯特应用材料股份有限公司"
"63085","603808",60,69,"深圳歌力思服饰股份有限公司"
"63200","603809",1,1,"成都豪能科技股份有限公司"
"63202","603813",2,2,"广东原尚物流股份有限公司"
"63206","603816",1,15,"顾家家居股份有限公司"
"63209","603818",1,1,"曲美家居集团股份有限公司"
"63210","603822",1,1,"浙江嘉澳环保科技股份有限公司"
"63212","603823",2,2,"百合花集团股份有限公司"
"63216","603825",14,23,"华扬联众数字技术股份有限公司"
"63236","603826",1,1,"福建坤彩材料科技股份有限公司"
"63238","603828",5,5,"苏州柯利达装饰股份有限公司"
"63245","603829",1,1,"江苏洛凯机电股份有限公司"
"63247","603833",5,6,"欧派家居集团股份有限公司"
"63257","603838",3,3,"广东四通集团股份有限公司"
"63262","603839",13,502,"安正时尚集团股份有限公司"
"63266","603839",13,502,"成都时代奥特莱斯集合专柜（尹默）"
"63267","603839",13,502,"郑州杉杉奥莱购物广场尹默专柜"
"63269","603839",13,502,"浙江玖姿服饰有限公司"
"63273","603839",13,502,"重庆北城天街摩萨克专柜"
"63276","603839",13,502,"长春欧亚商都尹默专柜"
"63286","603839",13,502,"合肥银泰百货安正男装专柜"
"63289","603839",13,502,"潍坊谷德广场尹默专柜"
"63290","603839",13,502,"北京翠微牡丹园玖姿专柜"
"63294","603839",13,502,"成都建设伊藤洋华堂玖姿专柜"
"63295","603839",13,502,"重庆沙坪坝王府井斐娜晨"
"63296","603839",13,502,"太原天美名店摩萨克专柜"
"63300","603839",13,502,"吉林欧亚商都尹默专柜"
"63303","603839",13,502,"成都高新伊藤洋华堂玖姿专柜"
"63310","603839",13,502,"玖姿哈尔滨办事处"
"63311","603839",13,502,"北京良乡华冠购物中心玖姿专柜"
"63315","603839",13,502,"重庆王府井百货（沙坪坝店）尹默专柜"
"63316","603839",13,502,"呼和浩特维多利商厦尹默专柜"
"63363","603843",3,3,"正平路桥建设股份有限公司"
"63368","603848",2,2,"广东好太太科技集团股份有限公司"
"63371","603855",5,5,"华荣科技股份有限公司"
"63379","603858",2,8,"山东步长制药股份有限公司"
"63384","603859",1,1,"能科科技股份有限公司"
"63385","603860",1,1,"中公高科养护科技股份有限公司"
"63387","603861",3,3,"广州白云电器设备股份有限公司"
"63392","603866",27,27,"桃李面包股份有限公司"
"63424","603868",2,2,"上海飞科电器股份有限公司"
"63428","603871",2,2,"嘉友国际物流股份有限公司"
"63431","603877",6,29,"宁波太平鸟时尚服饰股份有限公司"
"63444","603878",1,1,"江苏武进不锈股份有限公司"
"63446","603879",5,5,"永悦科技股份有限公司"
"63452","603880",2,2,"江苏南方卫材医药股份有限公司"
"63456","603881",3,3,"上海数据港股份有限公司"
"63460","603882",5,8,"广州金域医学检验集团股份有限公司"
"63468","603883",5,5,"老百姓大药房连锁股份有限公司"
"63476","603885",2,2,"上海吉祥航空股份有限公司"
"63479","603886",3,9,"上海元祖梦果子股份有限公司"
"63483","603887",1,1,"上海城地建设股份有限公司"
"63484","603888",14,14,"新华网股份有限公司"
"63503","603889",1,2,"浙江新澳纺织股份有限公司"
"63506","603890",1,1,"苏州春秋电子科技股份有限公司"
"63508","603898",5,5,"广州好莱客创意家居股份有限公司"
"63514","603899",1,1,"上海晨光文具股份有限公司"
"63516","603900",26,26,"莱绅通灵珠宝股份有限公司"
"63527","603900",26,26,"通灵珠宝股份有限公司"
"63553","603901",4,6,"杭州永创智能设备股份有限公司"
"63564","603903",6,7,"中持水务股份有限公司"
"63572","603906",1,1,"江苏龙蟠科技股份有限公司"
"63574","603908",1,2,"牧高笛户外用品股份有限公司"
"63576","603909",1,1,"合诚工程咨询集团股份有限公司"
