,Symbol,FullName,sf_name,customer_code,source
8149,601996,丰林集团,广西丰林木业集团股份有限公司,b'NzcxMTAxNzgyMQ==',1
8150,601996,丰林集团,广西丰林木业集团股份有限公司,b'NzcxMDAxMjgyOA==',1
8151,601996,丰林集团,广西丰林木业集团股份有限公司,b'NzYwMjkzMDIyOA==',1
8152,601997,贵阳银行,贵阳银行股份有限公司,b'ODUxMTM3NDcyMw==',1
8153,601997,贵阳银行,贵阳银行股份有限公司,b'ODUxMTM3Mjg4MA==',1
8154,601998,中信银行,中信银行股份有限公司,b'MDIyNTk1NDgxNg==',1
8155,601998,中信银行,中信银行股份有限公司,b'MDEwNjgzNTk1OA==',1
8156,601998,中信银行,中信银行股份有限公司,b'MDIyNTk1NDgxMQ==',1
8157,601998,中信银行,中信银行股份有限公司平顶山营业部,b'Mzc1MDM1MDA4OQ==',1
8158,601998,中信银行,中信银行股份有限公司,b'MDIwMzQ2OTI4MQ==',1
8159,601998,中信银行,中信银行股份有限公司,b'NTkyMjMxMTQ3Mw==',1
8160,601998,中信银行,中信银行股份有限公司,b'MDEwMTM1NTE2NQ==',1
8161,601998,中信银行,中信银行股份有限公司,b'MDIyNTk1NDgwOQ==',1
8162,601998,中信银行,中信银行股份有限公司洛阳营业部,b'Mzc5MjcyMzk3OQ==',1
8163,601998,中信银行,中信银行股份有限公司天津分行营业部,b'MDIyNTk1NDgwMw==',1
8164,601998,中信银行,中信银行股份有限公司,b'MDIyNTk1NDgwNg==',1
8165,601998,中信银行,中信银行股份有限公司,b'MDI3MTI1NTAxNg==',1
8168,603001,奥康国际,浙江奥康鞋业股份有限公司,b'NTc3MDEwMTgxMQ==',1
8169,603001,奥康国际,浙江奥康鞋业股份有限公司,b'NTc3MTEzNTUyMQ==',1
8170,603001,奥康国际,浙江奥康鞋业股份有限公司,b'NTc3NDQzNDc4OQ==',1
8171,603002,宏昌电子,宏昌电子材料股份有限公司,b'MDIwMjU1NDM1NQ==',1
8172,603003,龙宇燃油,上海龙宇燃油股份有限公司,b'MDIxMTE1NjE4OQ==',1
8173,603005,晶方科技,苏州晶方半导体科技股份有限公司,b'NTEyMjQ2NzY4MA==',1
8174,603006,联明股份,上海联明机械股份有限公司,b'MDIxNjQ2MTUxOA==',1
8175,603006,联明股份,上海联明机械股份有限公司,b'MDIxMTQ2MzkzOA==',1
8176,603006,联明股份,上海联明机械股份有限公司,b'MDIxNjQ2MTM0NA==',1
8177,603007,花王股份,江苏花王园艺股份有限公司,b'NTExMTMyMjIxNw==',1
8178,603007,花王股份,花王生态工程股份有限公司,b'NzMxMjAwOTc1NQ==',1
8179,603008,喜临门,喜临门家具股份有限公司,b'NTc1MjcxMjUzMw==',1
8180,603008,喜临门,喜临门家具股份有限公司,b'NTc1MjcxMDU2NQ==',1
8181,603008,喜临门,喜临门家具股份有限公司,b'NTc1MTY3NDY4MQ==',1
8182,603009,北特科技,上海北特科技股份有限公司,b'MDIxMDQyMTUxOA==',1
8183,603010,万盛股份,浙江万盛股份有限公司,b'NTc2MTExNTMwNg==',1
8184,603011,合锻智能,合肥合锻智能制造股份有限公司,b'NTUxMTMyODQ5Mw==',1
8185,603012,创力集团,上海创力集团股份有限公司,b'MDIxMDExNjk4MA==',1
8187,603016,新宏泰,无锡新宏泰电器科技股份有限公司,b'NTEwMTM4NTE4Mg==',1
8188,603017,中衡设计,中衡设计集团股份有限公司,b'NTE2MDY3OTg2MQ==',1
8189,603017,中衡设计,中衡设计集团股份有限公司,b'NTEyMzQ5MDY1Mw==',1
8191,603019,中科曙光,曙光信息产业股份有限公司,b'MDIwNzA4OTM3Nw==',1
8192,603019,中科曙光,曙光信息产业股份有限公司,b'MzcxMjY1NzY0OA==',1
8193,603019,中科曙光,曙光信息产业股份有限公司,b'MDIyMjA4NjcwNg==',1
8194,603019,中科曙光,曙光信息产业股份有限公司,b'MDIyMTMxMjE2Ng==',1
8195,603019,中科曙光,曙光信息产业股份有限公司,b'MDIyMjU2OTAwMw==',1
8196,603019,中科曙光,曙光信息产业股份有限公司,b'MDI0MTc4MDI4Mg==',1
8197,603019,中科曙光,曙光信息产业股份有限公司,b'MDIyMjM1MDAwMw==',1
8198,603019,中科曙光,曙光信息产业股份有限公司,b'NTcxMTYzOTM2NA==',1
8199,603019,中科曙光,曙光信息产业股份有限公司,b'NzU1MDAxMzczMA==',1
8200,603019,中科曙光,曙光信息产业股份有限公司,b'MDIyNTk2NjEyNw==',1
8201,603019,中科曙光,曙光信息产业股份有限公司,b'NDMxMjMxODY4NQ==',1
8202,603019,中科曙光,曙光信息产业股份有限公司,b'MDIyNTk2NTU1Mw==',1
8203,603019,中科曙光,曙光信息产业股份有限公司,b'OTkxMDQxODAxMQ==',1
8204,603019,中科曙光,曙光信息产业股份有限公司,b'MDI3MTM1MDExMA==',1
8205,603020,爱普股份,爱普香料集团股份有限公司,b'MDIxMDA5MDI5Nw==',1
8206,603020,爱普股份,爱普香料集团股份有限公司,b'MDIxMDAzOTM0NA==',1
8207,603021,山东华鹏,山东华鹏玻璃股份有限公司,b'NjMxMTg1NjgxNA==',1
8208,603021,山东华鹏,山东华鹏玻璃股份有限公司,b'MDIxMzE3NDU1Mg==',1
8209,603021,山东华鹏,山东华鹏玻璃股份有限公司,b'NjMxMTg1NjA4NA==',1
8210,603021,山东华鹏,山东华鹏玻璃股份有限公司,b'NjMxMTg1Njg4OA==',1
8211,603021,山东华鹏,山东华鹏玻璃股份有限公司,b'NjMxMTg1NjkyMQ==',1
8212,603021,山东华鹏,山东华鹏玻璃股份有限公司,b'NjMxMTQxMDcxNQ==',1
8213,603021,山东华鹏,山东华鹏玻璃股份有限公司,b'NjMxMTc0MzU4OQ==',1
8214,603021,山东华鹏,山东华鹏玻璃股份有限公司,b'NjMxMTI5MjE3Nw==',1
8216,603023,威帝股份,哈尔滨威帝电子股份有限公司,b'NDUxMTE4NTk4NQ==',1
8217,603023,威帝股份,哈尔滨威帝电子股份有限公司,b'NDUxMjIwNDk4OQ==',1
8218,603025,大豪科技,北京大豪科技股份有限公司,b'NTc2MjgxNDA1MQ==',1
8219,603025,大豪科技,北京大豪科技股份有限公司,b'NTk1MTIwOTEzOA==',1
8220,603025,大豪科技,北京大豪科技股份有限公司,b'NzU0MTg5Mjk1Ng==',1
8221,603025,大豪科技,北京大豪科技股份有限公司,b'NTc1MTE2ODIwOA==',1
8222,603025,大豪科技,北京大豪科技股份有限公司,b'NzU3NTA1NTU1NA==',1
8223,603025,大豪科技,北京大豪科技股份有限公司,b'Mzc1MDM1MDI2Ng==',1
8224,603025,大豪科技,北京大豪科技股份有限公司,b'NTMyNDU4NTM3NQ==',1
8225,603025,大豪科技,北京大豪科技股份有限公司,b'NzY5MDAxMDkyNQ==',1
8226,603025,大豪科技,北京大豪科技股份有限公司,b'NzY5MTE4MjcwOA==',1
8227,603025,大豪科技,北京大豪科技股份有限公司,b'MDEwMTEyMDA4Nw==',1
8229,603027,千禾味业,千禾味业食品股份有限公司,b'MDI4Njc3NDQ4Ng==',1
8230,603027,千禾味业,千禾味业食品股份有限公司,b'MDI4Njc3Mzc0Ng==',1
8231,603028,赛福天,江苏赛福天钢索股份有限公司,b'NTEwMTc3OTQ2OQ==',1
8232,603029,天鹅股份,山东天鹅棉业机械股份有限公司,b'NTMxMTg0NDM1Nw==',1
8233,603030,全筑股份,上海全筑建筑装饰集团股份有限公司,b'MDIxMzA3MTI2MQ==',1
8234,603030,全筑股份,上海全筑建筑装饰集团股份有限公司,b'MDI4Njc3ODU1OQ==',1
8235,603031,安德利,安徽安德利百货股份有限公司,b'NTUxMzM1MDMzNw==',1
8237,603033,三维股份,浙江三维橡胶制品股份有限公司,b'NTMyMTMyMjg2Mg==',1
8238,603033,三维股份,浙江三维橡胶制品股份有限公司,b'NTc2MjgxMzE3MQ==',1
8240,603036,如通股份,江苏如通石油机械股份有限公司,b'NTEzMTE5NTk4NQ==',1
8241,603037,凯众股份,上海凯众材料科技股份有限公司,b'MDIxMzYyODUxOA==',1
8242,603038,华立股份,东莞市华立实业股份有限公司,b'NzY5MTEyMjQzNw==',1
8243,603039,泛微网络,上海泛微网络科技股份有限公司,b'MDIxMDA5MzQ3NA==',1
8244,603039,泛微网络,上海泛微网络科技股份有限公司,b'MDIxMzgwMzU5Ng==',1
8246,603041,美思德,江苏美思德化学股份有限公司,b'MDI1MjgzMjY0OQ==',1
8247,603042,华脉科技,南京华脉科技股份有限公司,b'MDI1MzAzMzQwMw==',1
8248,603043,广州酒家,广州酒家集团股份有限公司,b'MDI3NTY3NzkyMA==',1
8249,603043,广州酒家,广州酒家集团股份有限公司,b'MDIwOTc3MDYxMw==',1
8250,603043,广州酒家,广州酒家集团股份有限公司,b'MDIwNTc4MzExNQ==',1
8251,603043,广州酒家,广州酒家集团股份有限公司,b'MDIwMjY0NDIwMQ==',1
8252,603043,广州酒家,广州酒家集团股份有限公司,b'MDIxMTI3MjcxMg==',1
8253,603043,广州酒家,广州酒家集团股份有限公司,b'MDI4NTY3NDYyNQ==',1
8254,603043,广州酒家,广州酒家集团股份有限公司,b'MDI4NjI1MTE1NA==',1
8255,603043,广州酒家,广州酒家集团股份有限公司,b'MDEwNjEzOTMxNg==',1
8256,603043,广州酒家,广州酒家集团股份有限公司,b'MDIwMjYwMzEwMA==',1
8257,603043,广州酒家,广州酒家集团股份有限公司,b'MDIwOTYyNTgzOQ==',1
8258,603050,科林电气,石家庄科林电气股份有限公司,b'MzExMTIxMjk5OA==',1
8259,603055,台华新材,浙江台华新材料股份有限公司,b'NTEyMTMxODA2OA==',1
8260,603055,台华新材,浙江台华新材料股份有限公司,b'NTczMTc1OTI3NQ==',1
8262,603058,永吉股份,贵州永吉印务股份有限公司,b'ODUxMTM3NDI5NQ==',1
8263,603060,国检集团,中国建材检验认证集团股份有限公司,b'MDEwMTczNzQ3MQ==',1
8264,603060,国检集团,中国建材检验认证集团股份有限公司,b'MDEwMjA5MjAxNg==',1
8266,603066,音飞储存,南京音飞储存设备(集团)股份有限公司,b'MDI1NTA0MzkwOA==',1
8267,603067,振华股份,湖北振华化学股份有限公司,b'NzE0MTM3NTk0OA==',1
8268,603067,振华股份,湖北振华化学股份有限公司,b'NzE0MTM3NjMxMg==',1
8269,603067,振华股份,湖北振华化学股份有限公司,b'NzE0MTM3NjAyNw==',1
8270,603067,振华股份,湖北振华化学股份有限公司,b'NzE0MTM3NTk1Mw==',1
8272,603076,乐惠国际,宁波乐惠国际工程装备股份有限公司,b'NTc0NDQwNDY2Mg==',1
8273,603077,和邦生物,四川和邦生物科技股份有限公司,b'MDI4NjUwNjE0OQ==',1
8274,603078,江化微,江阴江化微电子材料股份有限公司,b'NTEwMTI5MzM4MA==',1
8275,603079,圣达生物,浙江圣达生物药业股份有限公司,b'NTc2MTgyNzY0NQ==',1
8277,603081,大丰实业,浙江大丰实业股份有限公司,b'NTc0NDEzNDE5Mw==',1
8278,603083,剑桥科技,上海剑桥科技股份有限公司,b'MDIxMTEyNzQ1NQ==',1
8279,603083,剑桥科技,上海剑桥科技股份有限公司,b'MDIxMDAwNjA1Nw==',1
8280,603085,天成自控,浙江天成自控股份有限公司,b'NTc2MTYwNzI2Ng==',1
8281,603086,先达股份,山东先达农化股份有限公司,b'NTMxMTExMjUyMA==',1
8282,603086,先达股份,山东先达农化股份有限公司,b'NTQzMDMwNTU3NQ==',1
8285,603090,宏盛股份,无锡宏盛换热器制造股份有限公司,b'NTEwMjM0OTI0Mw==',1
8286,603096,新经典,新经典文化股份有限公司,b'MDEwMDEzOTA5Nw==',1
8287,603098,森特股份,森特士兴集团股份有限公司,b'NDI3MDM3ODYwNA==',1
8288,603098,森特股份,森特士兴集团股份有限公司,b'NDE3MDMyMjM2Mw==',1
8289,603098,森特股份,森特士兴集团股份有限公司,b'MDEwMDA3MzY1OA==',1
8290,603098,森特股份,森特士兴集团股份有限公司,b'MDIxMDE0MzMyNA==',1
8291,603098,森特股份,森特士兴集团股份有限公司,b'MDI3NjY5ODg1NQ==',1
8293,603100,川仪股份,重庆川仪自动化股份有限公司,b'NDI3MDM3ODQ2Mw==',1
8294,603100,川仪股份,重庆川仪自动化股份有限公司,b'NDU5MDM1NjcyNw==',1
8295,603100,川仪股份,重庆川仪自动化股份有限公司,b'NzMxMjAxNjk4Nw==',1
8296,603100,川仪股份,重庆川仪自动化股份有限公司,b'MDIzNTM2MjAwOA==',1
8297,603100,川仪股份,重庆川仪自动化股份有限公司,b'MzUxMTQ1NTE2Mg==',1
8298,603100,川仪股份,重庆川仪自动化股份有限公司,b'NTMxMTIwODAyOQ==',1
8299,603100,川仪股份,重庆川仪自动化股份有限公司,b'NzMxMjAwNTQ1Nw==',1
8300,603100,川仪股份,重庆川仪自动化股份有限公司,b'MDIzMTk5ODM5Ng==',1
8301,603100,川仪股份,重庆川仪自动化股份有限公司,b'MDI0MzkyMDgyOA==',1
8302,603100,川仪股份,重庆川仪自动化股份有限公司,b'MDIyNTk1NzM4OQ==',1
8303,603100,川仪股份,重庆川仪自动化股份有限公司,b'MDI3MTYyMjgxNQ==',1
8304,603100,川仪股份,重庆川仪自动化股份有限公司,b'MDI0MTk4ODA2NQ==',1
8305,603100,川仪股份,重庆川仪自动化股份有限公司,b'MzcxMjY2MDQ2MQ==',1
8307,603103,横店影视,横店影视股份有限公司,b'NTc5NjQ5MzQ4NA==',1
8308,603106,恒银金融,恒银金融科技股份有限公司,b'MDIzNTM4Njg0Mg==',1
8309,603106,恒银金融,恒银金融科技股份有限公司,b'MzExMzY4OTU3Ng==',1
8310,603106,恒银金融,恒银金融科技股份有限公司,b'NTMxMzUwMzgzMg==',1
8311,603106,恒银金融,恒银金融科技股份有限公司,b'NzkxMTUwMjk3Mg==',1
8312,603106,恒银金融,恒银金融科技股份有限公司,b'MDEwMDIxMjIyOA==',1
8313,603106,恒银金融,恒银金融科技股份有限公司,b'MDI0NDQ3NjY5Ng==',1
8314,603106,恒银金融,恒银金融科技股份有限公司,b'MDI1MjMxNTg2OA==',1
8315,603106,恒银金融,恒银金融科技股份有限公司,b'MDI3NjcwMzIxMg==',1
8316,603106,恒银金融,恒银金融科技股份有限公司,b'NTUxMzc1NjI4Ng==',1
8317,603106,恒银金融,恒银金融科技股份有限公司,b'NTUxMzc2MzQ3Nw==',1
8318,603106,恒银金融,恒银金融科技股份有限公司,b'ODcxMjI2MDcxNA==',1
8319,603106,恒银金融,恒银金融科技股份有限公司,b'OTUxMDY1NjQwMg==',1
8320,603106,恒银金融,恒银金融科技股份有限公司,b'MDIyMjIwNzI4OQ==',1
8321,603106,恒银金融,恒银金融科技股份有限公司,b'NDUxMzUwNzc3OQ==',1
8322,603106,恒银金融,恒银金融科技股份有限公司,b'OTMxMTA0NzUwOA==',1
8323,603106,恒银金融,恒银金融科技股份有限公司,b'MDIwMDA5NTEwOA==',1
8324,603106,恒银金融,恒银金融科技股份有限公司,b'NDcxMDgxNjk1MQ==',1
8325,603106,恒银金融,恒银金融科技股份有限公司,b'OTcxMDQyNjc0Ng==',1
8326,603106,恒银金融,恒银金融科技股份有限公司,b'MzcxMjY2ODgwOA==',1
8327,603106,恒银金融,恒银金融科技股份有限公司,b'NTUxMzc1NTcwMw==',1
8328,603106,恒银金融,恒银金融科技股份有限公司,b'NTkxNTU5MzczMw==',1
8329,603106,恒银金融,恒银金融科技股份有限公司,b'MDEwMDIxMjI0Nw==',1
8330,603106,恒银金融,恒银金融科技股份有限公司,b'MDI4Njc4OTQ0Mw==',1
8331,603106,恒银金融,恒银金融科技股份有限公司,b'MzUxMTQ1NjM4Nw==',1
8332,603106,恒银金融,恒银金融科技股份有限公司,b'ODUxMTM3Njg1NQ==',1
8333,603106,恒银金融,恒银金融科技股份有限公司,b'OTkxMTE2MDY5NQ==',1
8334,603106,恒银金融,恒银金融科技股份有限公司,b'NzMxMjAxODg5NQ==',1
8335,603106,恒银金融,恒银金融科技股份有限公司,b'MDI5NDg4MjE1Mg==',1
8336,603106,恒银金融,恒银金融科技股份有限公司,b'NTUzMTU2OTM3Nw==',1
8337,603106,恒银金融,恒银金融科技股份有限公司,b'NDMxMjkyNDM0OA==',1
8338,603106,恒银金融,恒银金融科技股份有限公司,b'NTc4MDMyNTU1OA==',1
8339,603106,恒银金融,恒银金融科技股份有限公司,b'NTkxNTI5MjMxMQ==',1
8340,603106,恒银金融,恒银金融科技股份有限公司,b'NzcxMTAxOTAwMA==',1
8341,603106,恒银金融,恒银金融科技股份有限公司,b'ODk4MDkyNjQ1OQ==',1
8342,603108,润达医疗,上海润达医疗科技股份有限公司,b'MDIxNjEwODUxMw==',1
8343,603108,润达医疗,上海润达医疗科技股份有限公司,b'MDIwNzEyNTQzNQ==',1
8344,603108,润达医疗,上海润达医疗科技股份有限公司,b'MDIxMDExMTA5NA==',1
8345,603108,润达医疗,上海润达医疗科技股份有限公司,b'MDIxMDkyMjQxMQ==',1
8346,603108,润达医疗,上海润达医疗科技股份有限公司,b'MDIxNTMzNzMzMA==',1
8347,603108,润达医疗,上海润达医疗科技股份有限公司,b'NTUxMzc1NDA2MA==',1
8349,603111,康尼机电,南京康尼机电股份有限公司,b'MDI1MTIxOTkxMg==',1
8350,603111,康尼机电,南京康尼机电股份有限公司,b'MDI1MjA3NDAyOQ==',1
8352,603116,红蜻蜓,浙江红蜻蜓鞋业股份有限公司,b'NTc3NjQ5NTU5Nw==',1
8353,603116,红蜻蜓,浙江红蜻蜓鞋业股份有限公司,b'MDIzNTM2MTgwOA==',1
8354,603117,万林股份,江苏万林现代物流股份有限公司,b'NTIzMDA1MzIyMQ==',1
8355,603118,共进股份,深圳市共进电子股份有限公司,b'NzU1MjQwMDcwMA==',1
8356,603118,共进股份,深圳市共进电子股份有限公司,b'NzU1MDA5NzYzNg==',1
8357,603123,翠微股份,北京翠微大厦股份有限公司,b'MDEwMDE2NTAyOA==',1
8358,603127,昭衍新药,北京昭衍新药研究中心股份有限公司,b'MDEwMTEzNzYyMw==',1
8359,603128,华贸物流,港中旅华贸国际物流股份有限公司,b'MDI4Njc3ODA3OA==',1
8360,603128,华贸物流,港中旅华贸国际物流股份有限公司,b'MDIxMDAxNDcyMA==',1
8361,603128,华贸物流,港中旅华贸国际物流股份有限公司,b'MDIxMTMzMzE5MQ==',1
8362,603128,华贸物流,港中旅华贸国际物流股份有限公司,b'MDI4Njc3ODQwNg==',1
8363,603129,春风动力,浙江春风动力股份有限公司,b'NTcxMTM2ODgxNg==',1
8364,603131,上海沪工,上海沪工焊接集团股份有限公司,b'MDIxNjEzMzYwMQ==',1
8365,603133,碳元科技,碳元科技股份有限公司,b'NTE5MTIzOTUzMQ==',1
8366,603136,天目湖,江苏天目湖旅游股份有限公司,b'NTE5MjU3MjUzMA==',1
8367,603138,海量数据,北京海量数据技术股份有限公司,b'MDEwNTY2MjExOA==',1
8368,603138,海量数据,北京海量数据技术股份有限公司,b'MDIxNTE5MDQ5Nw==',1
8369,603138,海量数据,北京海量数据技术股份有限公司,b'NzU1MDA0MzcwOQ==',1
8370,603139,康惠制药,陕西康惠制药股份有限公司,b'MDI5NDg3NjU3Ng==',1
8371,603139,康惠制药,陕西康惠制药股份有限公司,b'MDI5NDg3MDI4Mg==',1
8372,603139,康惠制药,陕西康惠制药股份有限公司,b'MDI5NDg3NjU5NQ==',1
8374,603157,拉夏贝尔,上海夏微服饰有限公司,b'NTEyNTg1ODM5Mw==',1
8375,603157,拉夏贝尔,上海拉夏贝尔服饰股份有限公司,b'MDI3NjcwMDcxMQ==',1
8376,603157,拉夏贝尔,上海拉夏贝尔服饰股份有限公司,b'MzEwMDU3MjM3Nw==',1
8377,603157,拉夏贝尔,形际实业（上海）有限公司,b'NTEyNTg1ODM5OA==',1
8378,603157,拉夏贝尔,上海乐欧服饰有限公司,b'NTEyNTg1ODM5MQ==',1
8379,603157,拉夏贝尔,嘉拓（上海）信息技术有限公司,b'NTEyNTg1ODQwOA==',1
8380,603157,拉夏贝尔,LaCha Fashion I Limited,b'NTEyNTg1ODQxMA==',1
8381,603157,拉夏贝尔,上海崇安服饰有限公司,b'NTEyNTg1ODM5OQ==',1
8382,603157,拉夏贝尔,上海拉夏贝尔服饰股份有限公司,b'MDIyNTk3NDI5Ng==',1
8383,603157,拉夏贝尔,上海拉夏贝尔服饰股份有限公司,b'MzE2Mjk4NjczNw==',1
8384,603157,拉夏贝尔,上海拉夏贝尔服饰股份有限公司,b'NTEyNTA1MTMxMQ==',1
8385,603157,拉夏贝尔,上海朗赫服饰有限公司,b'NTEyNTg1ODM5Mg==',1
8386,603157,拉夏贝尔,广州熙辰服饰有限公司,b'NTEyNTg1ODM5Nw==',1
8387,603157,拉夏贝尔,吴江市盛泰皮草有限公司,b'NTEyNTg3MzExMA==',1
8388,603157,拉夏贝尔,拉夏贝尔服饰（天津）有限公司,b'NTEyNTg1ODQwMw==',1
8389,603157,拉夏贝尔,上海优饰服饰有限公司,b'NTEyNTg1ODQwMA==',1
8390,603157,拉夏贝尔,拉夏贝尔服饰(太仓)有限公司,b'NTEyNTg1ODM5NA==',1
8391,603157,拉夏贝尔,上海拉夏贝尔服饰股份有限公司,b'NTEyNTYxNDc2Nw==',1
8392,603157,拉夏贝尔,诺杏（上海）服饰有限公司,b'NTEyNTg1ODQwOQ==',1
8393,603157,拉夏贝尔,上海拉夏贝尔休闲服饰有限公司,b'NTEyNTg1ODQwMQ==',1
8394,603157,拉夏贝尔,上海拉夏贝尔服饰股份有限公司,b'MDIxMjk2NTI1MQ==',1
8395,603157,拉夏贝尔,上海拉夏贝尔服饰股份有限公司,b'MDI0NDQ2ODM3MQ==',1
8396,603157,拉夏贝尔,上海拉夏贝尔服饰股份有限公司,b'MzUxMDcyNTk4NQ==',1
8397,603157,拉夏贝尔,上海微乐服饰有限公司,b'NTEyNTg1ODM5NQ==',1
8398,603157,拉夏贝尔,福建乐微服饰有限公司,b'NTEyNTg1ODQwNQ==',1
8399,603157,拉夏贝尔,上海拉夏企业管理有限公司,b'NTEyNTg1ODQwNw==',1
8400,603157,拉夏贝尔,拉夏贝尔服饰（太仓）有限公司,b'NTEyNTg1ODQwMg==',1
8401,603157,拉夏贝尔,上海拉夏贝尔服饰股份有限公司,b'MzczMDUxOTkyNw==',1
8402,603157,拉夏贝尔,成都乐微服饰有限公司,b'NTEyNTg1ODQwNA==',1
8403,603158,腾龙股份,常州腾龙汽车零部件股份有限公司,b'NTE5MTIwMzExMg==',1
8405,603160,汇顶科技,深圳市汇顶科技股份有限公司,b'NzU1MjMxMjA4MA==',1
8409,603167,渤海轮渡,渤海轮渡股份有限公司,b'NTM1MTc1MTA0OQ==',1
8410,603168,莎普爱思,浙江莎普爱思药业股份有限公司,b'NTczMTEzMjUyMw==',1
8411,603168,莎普爱思,浙江莎普爱思药业股份有限公司,b'ODUxMTM3NTA3Mg==',1
8412,603168,莎普爱思,浙江莎普爱思药业股份有限公司,b'NTUxMzc1Mzk4Nw==',1
8413,603168,莎普爱思,浙江莎普爱思药业股份有限公司,b'NzcxMDE4MzY0MA==',1
8415,603177,德创环保,浙江德创环保科技股份有限公司,b'NTcxMDk1MDA2Ng==',1
8416,603177,德创环保,浙江德创环保科技股份有限公司,b'NTc1MjE5ODU2Mw==',1
8417,603177,德创环保,浙江德创环保科技股份有限公司,b'MDEwNjg0ODU0Mw==',1
8418,603178,圣龙股份,宁波圣龙汽车动力系统股份有限公司,b'NTc0MjI1Mjk0Mw==',1
8419,603178,圣龙股份,宁波圣龙汽车动力系统股份有限公司,b'NTc0MzMzMzU2Mw==',1
8421,603180,金牌厨柜,厦门金牌厨柜股份有限公司,b'NTkyNDEyMzExNQ==',1
8422,603180,金牌厨柜,厦门金牌厨柜股份有限公司,b'NTI3MDMyNjMzOQ==',1
8423,603180,金牌厨柜,厦门金牌厨柜股份有限公司,b'NzU1MDExODU0Nw==',1
8426,603186,华正新材,浙江华正新材料股份有限公司,b'NzU1ODk4MTM1OQ==',1
8427,603186,华正新材,浙江华正新材料股份有限公司,b'NTcxMjE0MjYwMQ==',1
8428,603188,亚邦股份,江苏亚邦染料股份有限公司,b'NTE5MjU3MDQ2Mg==',1
8429,603189,网达软件,上海网达软件股份有限公司,b'MDIxOTUwODg0Mw==',1
8430,603196,日播时尚,日播时尚集团股份有限公司,b'MDIxMTk5ODgwMQ==',1
8431,603197,保隆科技,上海保隆汽车科技股份有限公司,b'MDIxMDAyOTkzNA==',1
8432,603198,迎驾贡酒,安徽迎驾贡酒股份有限公司,b'NTY0MDI4MjE0Mw==',1
8434,603200,上海洗霸,上海洗霸科技股份有限公司,b'MDIxMDAwNDk1NA==',1
8435,603203,快克股份,常州快克锡焊股份有限公司,b'MDIyMTYyMDMwMw==',1
8436,603203,快克股份,常州快克锡焊股份有限公司,b'NTcxMzE5OTI5Nw==',1
8437,603203,快克股份,快克智能装备股份有限公司,b'MDIzNTM2OTcyMA==',1
8438,603203,快克股份,快克智能装备股份有限公司,b'NTcxNDg4ODgwMQ==',1
8439,603203,快克股份,快克智能装备股份有限公司,b'NzY5MDAyNzk1MA==',1
8440,603203,快克股份,快克智能装备股份有限公司,b'MDIxODAwMjA4NQ==',1
8441,603203,快克股份,快克智能装备股份有限公司,b'MDEwMjIyODk4MA==',1
8442,603203,快克股份,快克智能装备股份有限公司,b'NTE5MDEwMDI3Nw==',1
8443,603203,快克股份,快克智能装备股份有限公司,b'NTEyMTEwNzU2OQ==',1
8444,603208,江山欧派,江山欧派门业股份有限公司,b'NTcwMDMyMzY5Mg==',1
8447,603223,恒通股份,恒通物流股份有限公司,b'NTM1MTY2NjAwMQ==',1
8451,603228,景旺电子,深圳市景旺电子股份有限公司,b'NzU1MjkwNTYwOA==',1
8452,603228,景旺电子,深圳市景旺电子股份有限公司,b'NzU1MzE5OTg5NQ==',1
8453,603228,景旺电子,深圳市景旺电子股份有限公司,b'NzU1MDI4Mjc3MQ==',1
8454,603229,奥翔药业,浙江奥翔药业股份有限公司,b'NTc2MjI4OTQ0NA==',1
8455,603232,格尔软件,上海格尔软件股份有限公司,b'MDIxODA2MzE3OA==',1
8456,603233,大参林,大参林医药集团股份有限公司,b'MDIwODI2MDA5OA==',1
8457,603233,大参林,大参林医药集团股份有限公司,b'MDIwOTgyODIzMQ==',1
8458,603238,诺邦股份,杭州诺邦无纺股份有限公司,b'NTcxMDAxNTg1MA==',1
8459,603239,浙江仙通,浙江仙通橡塑股份有限公司,b'NTc2MTY1Njg2Mg==',1
8460,603258,电魂网络,杭州电魂网络科技股份有限公司,b'NTcxMjAxMzc4Nw==',1
8461,603260,合盛硅业,合盛硅业股份有限公司,b'NTc0NDYwMjYwOA==',1
8462,603260,合盛硅业,合盛硅业股份有限公司,b'NTczMTExMDk1OA==',1
8463,603260,合盛硅业,合盛硅业股份有限公司,b'NTc0NDU5OTM2MA==',1
8465,603268,松发股份,广东松发陶瓷股份有限公司,b'NzY4MTk2OTk5NA==',1
8467,603277,银都股份,银都餐饮设备股份有限公司,b'NTcxNTkyNTUzOA==',1
8468,603278,大业股份,山东大业股份有限公司,b'NTM2MTQ2OTgyNQ==',1
8469,603283,赛腾股份,苏州赛腾精密电子股份有限公司,b'NzU1MDExMTA5NA==',1
8470,603283,赛腾股份,苏州赛腾精密电子股份有限公司,b'NTEyNTg2NTkwOA==',1
8471,603286,日盈电子,江苏日盈电子股份有限公司,b'NTE5MTExMTE5NQ==',1
8472,603288,海天味业,佛山市海天调味食品股份有限公司,b'NzU3NTYwOTMwNw==',1
8473,603289,泰瑞机器,泰瑞机器股份有限公司,b'NTcxNzA5NjI2Nw==',1
8474,603289,泰瑞机器,泰瑞机器股份有限公司,b'NTcxMjE1MTkwNg==',1
8475,603298,杭叉集团,杭叉集团股份有限公司,b'NTcxMzU5MjQyNQ==',1
