,Symbol,FullName,source,bill_code,customer_code.y,b.fullname,flag
28945,601988,中国银行股份有限公司,3,b'MDIwMDA4ODQ5Nw==',b'NzY4MTk3MDY3NQ==',中国移动通信集团广东有限公司潮州分公司,1
28946,601988,中国银行股份有限公司,3,b'MDIwMDA4ODQ5Nw==',b'NzY4MTk3MDY3Ng==',中国移动通信集团广东有限公司潮州分公司,1
28947,601988,中国银行股份有限公司,3,b'MDIwMDA4ODQ5Nw==',b'NzY4MTk3MDY3Nw==',中国移动通信集团广东有限公司潮州分公司,1
28948,601988,中国银行股份有限公司,3,b'MDIwMDA4ODQ5Nw==',b'NzY4MTk3MDY3OA==',中国移动通信集团广东有限公司潮州分公司,1
28949,601988,中国银行股份有限公司,3,b'MDIwMDA4ODQ5Nw==',b'NzY4MTk3MDY4OA==',中国移动通信集团广东有限公司潮州分公司,1
28950,601988,中国银行股份有限公司,3,b'MDIwMDA4ODQ5Nw==',b'NzY4MTk3MDY4OQ==',中国移动通信集团广东有限公司潮州分公司,1
28951,601988,中国银行股份有限公司,3,b'MDIwMDA4ODQ5Nw==',b'NzY4MTk3MDY5MA==',中国移动通信集团广东有限公司潮州分公司,1
28952,601988,中国银行股份有限公司,3,b'MDIwMDA4ODQ5Nw==',b'NzY4MTk3MDY5MQ==',中国移动通信集团广东有限公司潮州分公司,1
28953,601988,中国银行股份有限公司,3,b'MDIwMDA4ODQ5Nw==',b'NzY4MTk3MDY5Mg==',中国移动通信集团广东有限公司潮州分公司,1
28954,601988,中国银行股份有限公司,3,b'MDIwMDA4ODQ5Nw==',b'NzY4MTk3MDY5Mw==',中国移动通信集团广东有限公司潮州分公司,1
28955,601988,中国银行股份有限公司,3,b'MDIwMDA4ODQ5Nw==',b'NzY4MTk3MDY5NA==',中国移动通信集团广东有限公司潮州分公司,1
28956,601988,中国银行股份有限公司,3,b'MDIwMDA4ODQ5Nw==',b'NzY4MTk3MDY5NQ==',中国移动通信集团广东有限公司潮州分公司,1
28957,601988,中国银行股份有限公司,3,b'MDIwMDA4ODQ5Nw==',b'NzY4MTk3MDY5Ng==',中国移动通信集团广东有限公司潮州分公司,1
28958,601988,中国银行股份有限公司,3,b'MDIwMDA4ODQ5Nw==',b'NzY4MTk3MDY5Nw==',中国移动通信集团广东有限公司潮州分公司,1
28959,601988,中国银行股份有限公司,2,b'ODk0MDEwMjc1Nw==',b'ODk0MDEwMjc1Nw==',中国银行股份有限公司林芝分行,1
28960,601988,中国银行股份有限公司,2,b'ODk4MDA0MDM1OA==',b'ODk4MDA0MDM1OA==',中国银行股份有限公司海口金贸支行,1
28961,601988,中国银行股份有限公司,2,b'NTEwMjE0Mzc3Nw==',b'NTEwMjE0Mzc3Nw==',中国银行股份有限公司宜兴支行,1
28962,601988,中国银行股份有限公司,2,b'NTcxMzA2OTg2MQ==',b'NTcxMzA2OTg2MQ==',中国银行股份有限公司杭州九堡支行,1
28963,601988,中国银行股份有限公司,2,b'NTU2MDEyMjEwNQ==',b'NTU2MDEyMjEwNQ==',中国银行股份有限公司安庆分行,1
28964,601988,中国银行股份有限公司,2,b'NTExMTUxMTY3NA==',b'NTExMTUxMTY3NA==',中国银行股份有限公司镇江分行,1
28965,601988,中国银行股份有限公司,2,b'NTExMTUxMTQ1NQ==',b'NTExMTUxMTQ1NQ==',中国银行股份有限公司镇江分行,1
28966,601988,中国银行股份有限公司,2,b'NTEyNTA2ODMzOA==',b'NTEyNTA2ODMzOA==',中国银行股份有限公司吴江分行,1
28967,601988,中国银行股份有限公司,2,b'MDEwNDQ1MDA5MQ==',b'MDEwNDQ1MDA5MQ==',中国银行股份有限公司北京中银大厦支行,1
28968,601988,中国银行股份有限公司,2,b'NTk1MTU5MzEzNQ==',b'NTk1MTU5MzEzNQ==',中国银行股份有限公司泉州江南支行,1
28969,601988,中国银行股份有限公司,2,b'NTc1MTEwMjU3OQ==',b'NTc1MTEwMjU3OQ==',中国银行股份有限公司绍兴市分行,1
28970,601988,中国银行股份有限公司,2,b'NTM0MDM5Nzg2Mg==',b'NTM0MDM5Nzg2Mg==',中国银行股份有限公司德州分行,1
28971,601988,中国银行股份有限公司,2,b'NTM2MjIzMzc3NQ==',b'NTM2MjIzMzc3NQ==',中国银行股份有限公司安丘支行,1
28972,601988,中国银行股份有限公司,2,b'NTMyMTkyMjkxOQ==',b'NTMyMTkyMjkxOQ==',中国银行股份有限公司青岛市分行,1
28973,601988,中国银行股份有限公司,2,b'NzU1MDM4NDgyOA==',b'NzU1MDM4NDgyOA==',中国银行股份有限公司深圳市分行,1
28974,601988,中国银行股份有限公司,2,b'ODk4MDA3NTExMg==',b'ODk4MDA3NTExMg==',中国银行股份有限公司海南省支行,1
28975,601988,中国银行股份有限公司,2,b'NTkxNTU5NDEyMg==',b'NTkxNTU5NDEyMg==',中国银行股份有限公司福州台江支行,1
28976,601988,中国银行股份有限公司,2,b'MzExMzY4MTI3MQ==',b'MzExMzY4MTI3MQ==',中国银行股份有限公司石家庄市裕华支行,1
28977,601988,中国银行股份有限公司,2,b'NTc0MTU4MzIxNg==',b'NTc0MTU4MzIxNg==',中国银行股份有限公司奉化支行,1
28978,601988,中国银行股份有限公司,2,b'NTUwMDI1MDIxOQ==',b'NTUwMDI1MDIxOQ==',中国银行股份有限公司滁州分行,1
28979,601988,中国银行股份有限公司,2,b'Mzc3MDQ3NDQxNw==',b'Mzc3MDQ3NDQxNw==',中国银行股份有限公司南阳分行,1
28980,601988,中国银行股份有限公司,2,b'NTcxMDU4ODI1Mg==',b'NTcxMDU4ODI1Mg==',中国银行股份有限公司杭州经济技术开发区支行,1
28981,601988,中国银行股份有限公司,2,b'NTkxNTM3NDMwNA==',b'NTkxNTM3NDMwNA==',中国银行股份有限公司福州市仓山支行,1
28982,601988,中国银行股份有限公司,2,b'NzU3MTEyMDc3OQ==',b'NzU3MTEyMDc3OQ==',中国银行股份有限公司佛山南海罗村支行,1
28983,601988,中国银行股份有限公司,2,b'NTM2MTQyMzMyMw==',b'NTM2MTQyMzMyMw==',中国银行股份有限公司潍坊分行,1
28984,601988,中国银行股份有限公司,2,b'NTMyMjQ4MzY1NQ==',b'NTMyMjQ4MzY1NQ==',中国银行股份有限公司青岛市南支行,1
28985,601988,中国银行股份有限公司,2,b'NTMyMTExMDMzOA==',b'NTMyMTExMDMzOA==',中国银行股份有限公司青岛香港路支行（个人金融部）,1
28986,601988,中国银行股份有限公司,2,b'MzcxMjY2ODk0OA==',b'MzcxMjY2ODk0OA==',中国银行股份有限公司郑州花园支行,1
28987,601988,中国银行股份有限公司,2,b'MDIzNTM4NTQ4NA==',b'MDIzNTM4NTQ4NA==',中国银行股份有限公司重庆江北支行,1
28988,601988,中国银行股份有限公司,2,b'ODk1MDAwMDAyMQ==',b'ODk1MDAwMDAyMQ==',中国银行股份有限公司昌都分行,1
28989,601988,中国银行股份有限公司,2,b'MDI5NDg4MDU4OA==',b'MDI5NDg4MDU4OA==',中国银行股份有限公司西安东新街支行,1
28990,601988,中国银行股份有限公司,2,b'NTc3NjIxMjQ5Ng==',b'NTc3NjIxMjQ5Ng==',中国银行股份有限公司温州龙湾支行,1
28991,601988,中国银行股份有限公司,2,b'NTE0MTMwMjQ3MQ==',b'NTE0MTMwMjQ3MQ==',中国银行股份有限公司仪征支行,1
28992,601988,中国银行股份有限公司,2,b'MDEwOTEzODE2Mw==',b'MDEwOTEzODE2Mw==',中国银行股份有限公司北京丰台东大街支行,1
28993,601988,中国银行股份有限公司,2,b'ODcxMjI1NzM4NA==',b'ODcxMjI1NzM4NA==',中国银行股份有限公司昆明市华山西路支行,1
28994,601988,中国银行股份有限公司,2,b'MDIzNDc1NDg2NQ==',b'MDIzNDc1NDg2NQ==',中国银行股份有限公司重庆开州支行,1
28995,601988,中国银行股份有限公司,2,b'NTc4MDE2NjQwMg==',b'NTc4MDE2NjQwMg==',中国银行股份有限公司丽水市分行,1
28996,601988,中国银行股份有限公司,2,b'MDIzNDk1ODA4NQ==',b'MDIzNDk1ODA4NQ==',中国银行股份有限公司重庆沙坪坝支行,1
28997,601988,中国银行股份有限公司,2,b'MDIxMjgxNjg1Nw==',b'MDIxMjgxNjg1Nw==',中国银行股份有限公司上海市长宁支行,1
28998,601988,中国银行股份有限公司,2,b'ODMyOTExMjEyMA==',b'ODMyOTExMjEyMA==',中国银行股份有限公司内江分行,1
28999,601988,中国银行股份有限公司,2,b'MDIyNTk1NzM1Mg==',b'MDIyNTk1NzM1Mg==',中国银行股份有限公司天津市分行,1
29000,601988,中国银行股份有限公司,2,b'MzUxMTE5OTc1Nw==',b'MzUxMTE5OTc1Nw==',中国银行股份有限公司山西省分行,1
29001,601991,大唐国际发电股份有限公司,2,b'MDIzNTM2ODk0MA==',b'MDIzNTM2ODk0MA==',大唐国际发电股份有限公司重庆分公司,1
29002,601991,大唐国际发电股份有限公司,2,b'MzEzMDI4MTgzNA==',b'MzEzMDI4MTgzNA==',大唐国际发电股份有限公司张家口发电厂,1
29003,601991,大唐国际发电股份有限公司,2,b'MDI0NDA3NjUzMw==',b'MDI0NDA3NjUzMw==',大唐国际发电股份有限公司辽宁分公司,1
29004,601997,贵阳银行股份有限公司,2,b'ODUxMDU3MjcxNQ==',b'ODUxMDU3MjcxNQ==',贵阳银行股份有限公司金城支行,1
29005,601997,贵阳银行股份有限公司,2,b'ODU1MDE2NTg0OA==',b'ODU1MDE2NTg0OA==',贵阳银行股份有限公司施秉支行,1
29006,601997,贵阳银行股份有限公司,2,b'ODU0MDE0MTQyMg==',b'ODU0MDE0MTQyMg==',贵阳银行股份有限公司罗甸支行,1
29007,601997,贵阳银行股份有限公司,2,b'ODU0MDE0MTY0OA==',b'ODU0MDE0MTY0OA==',贵阳银行股份有限公司都匀分行,1
29008,601997,贵阳银行股份有限公司,2,b'MDUyMDEyNjM1MQ==',b'MDUyMDEyNjM1MQ==',贵阳银行股份有限公司遵义分行,1
29009,601997,贵阳银行股份有限公司,2,b'ODU2MDE0MzE2MA==',b'ODU2MDE0MzE2MA==',贵阳银行股份有限公司德江支行,1
29010,601997,贵阳银行股份有限公司,2,b'ODU1MDE2NjA0MA==',b'ODU1MDE2NjA0MA==',贵阳银行股份有限公司台江支行,1
29011,601997,贵阳银行股份有限公司,2,b'ODU3MDE1NjAzNA==',b'ODU3MDE1NjAzNA==',贵阳银行股份有限公司毕节分行,1
29012,601997,贵阳银行股份有限公司,2,b'ODU1MDE2NTk0Nw==',b'ODU1MDE2NTk0Nw==',贵阳银行股份有限公司施秉支行,1
29013,601997,贵阳银行股份有限公司,2,b'ODU2MDE0MzMwOA==',b'ODU2MDE0MzMwOA==',贵阳银行股份有限公司铜仁分行,1
29014,601997,贵阳银行股份有限公司,2,b'ODU4MDA1MjE0MA==',b'ODU4MDA1MjE0MA==',贵阳银行股份有限公司六盘水分行,1
29015,601997,贵阳银行股份有限公司,2,b'ODU2MDE0MzMyNg==',b'ODU2MDE0MzMyNg==',贵阳银行股份有限公司松桃支行,1
29016,601997,贵阳银行股份有限公司,2,b'MDI4MjMyNzkwMg==',b'MDI4MjMyNzkwMg==',贵阳银行股份有限公司成都分行,1
29017,601997,贵阳银行股份有限公司,2,b'ODU1MDE2NjE1Mg==',b'ODU1MDE2NjE1Mg==',贵阳银行股份有限公司凯里分行,1
29018,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwMDAwMTkxMQ==',中信银行股份有限公司北京分行,1
29019,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwMDAwNTg3Mw==',中信银行股份有限公司总行营业部,1
29020,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwMDAwNTk5MA==',中信银行股份有限公司总行营业部,1
29021,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwMDAwNjQ0Mw==',中信银行股份有限公司总行营业部,1
29022,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwMDIzMDYwNg==',中信银行股份有限公司北京分行,1
29023,601998,中信银行股份有限公司,2,b'MDEwOTE2ODY5OA==',b'MDEwMDI3NzM3OQ==',中信银行股份有限公司北京分行,1
29024,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwMDI4MjE2MA==',中信银行股份有限公司北京分行,1
29025,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwMDQ5MTA1Mg==',中信银行股份有限公司北京分行,1
29026,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwMTYzNjkzMw==',中信银行股份有限公司北京分行,1
29027,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwMTg3ODkyMw==',中信银行股份有限公司北京分行,1
29028,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwMTkyODM0NQ==',中信银行股份有限公司北京分行,1
29029,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwMjgwOTA5MQ==',中信银行股份有限公司北京分行,1
29030,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwMzM5NjE2MA==',中信银行股份有限公司北京分行,1
29031,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNDAxNDQ1MQ==',中信银行股份有限公司北京分行,1
29032,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNDE0NzU2NQ==',中信银行股份有限公司北京分行,1
29033,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTE4NzM4MQ==',中信银行股份有限公司北京分行,1
29034,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTQ1OTkyNQ==',中信银行股份有限公司北京分行,1
29035,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTg2MTA3NA==',中信银行股份有限公司北京分行,1
29036,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMDU1NA==',中信银行股份有限公司北京分行,1
29037,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMDU3NQ==',中信银行股份有限公司北京分行,1
29038,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMDU4Nw==',中信银行股份有限公司北京分行,1
29039,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMDY0MQ==',中信银行股份有限公司北京分行,1
29040,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMDY2NA==',中信银行股份有限公司北京分行,1
29041,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMDY4Nw==',中信银行股份有限公司北京分行,1
29042,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMDcwNw==',中信银行股份有限公司北京分行,1
29043,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMDcyNw==',中信银行股份有限公司北京分行,1
29044,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMDc3NA==',中信银行股份有限公司北京分行,1
29045,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMDgwNw==',中信银行股份有限公司北京分行,1
29046,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMDkxNw==',中信银行股份有限公司北京分行,1
29047,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMTA5NA==',中信银行股份有限公司北京分行,1
29048,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMTExNA==',中信银行股份有限公司北京分行,1
29049,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMTIzNw==',中信银行股份有限公司北京分行,1
29050,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMTQ3NA==',中信银行股份有限公司北京分行,1
29051,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMTQ4NA==',中信银行股份有限公司北京分行,1
29052,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMTcwNw==',中信银行股份有限公司北京分行,1
29053,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMTc0NQ==',中信银行股份有限公司北京分行,1
29054,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMTc3OQ==',中信银行股份有限公司北京分行,1
29055,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMjg5NQ==',中信银行股份有限公司北京分行,1
29056,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMjk1Nw==',中信银行股份有限公司北京分行,1
29057,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMzA4NA==',中信银行股份有限公司北京分行,1
29058,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMzIxNw==',中信银行股份有限公司北京分行,1
29059,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMzMxNw==',中信银行股份有限公司北京分行,1
29060,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMzM1NA==',中信银行股份有限公司北京分行,1
29061,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMzM3Nw==',中信银行股份有限公司北京分行,1
29062,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMzQ0NA==',中信银行股份有限公司北京分行,1
29063,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMzQ3Mw==',中信银行股份有限公司北京分行,1
29064,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMzQ4MQ==',中信银行股份有限公司北京分行,1
29065,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMzUwNA==',中信银行股份有限公司北京分行,1
29066,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkwMzUzNw==',中信银行股份有限公司北京分行,1
29067,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkyNDQ5Nw==',中信银行股份有限公司北京分行,1
29068,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkyNDY3Nw==',中信银行股份有限公司北京分行,1
29069,601998,中信银行股份有限公司,3,b'MDEwOTE2ODY5OA==',b'MDEwNTkyNDc1Ng==',中信银行股份有限公司北京分行,1
