,Symbol,FullName,source,bill_code,customer_code.y,b.fullname
30448,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDE0MDE4NDgwMg==',本溪金液缘商贸有限公司
30449,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDE0MDE4NDgwNQ==',本溪新事业经贸有限公司
30450,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDE1MDI5OTk4Ng==',丹东烨霖贸易有限公司
30451,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDE2MDI4NzcyOA==',锦州万鼎商贸有限公司
30452,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDE2MDI4NzczMA==',凌河区博威烟酒行
30453,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDE3MDMyMzQ5NA==',营口富生荣商贸有限公司
30454,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDE3MDMyMzQ5NQ==',营口南开吉祥商贸有限公司
30455,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDE3MDMyMzQ5Ng==',营口南开名烟名酒总汇
30456,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDE4MDE2OTQzOQ==',阜新富程商贸有限公司
30457,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDE4MDE2OTQ0MQ==',阜新市海州区容裕名酒行
30458,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDE4MDE2OTQ0Mg==',彰武县金润名酒行
30459,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDE5MDIyNTM2Mg==',辽阳醇香糖酒有限公司
30460,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDE5MDIyNTM2Mw==',辽阳市华泰糖酒商行
30461,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDIxMDE1MzgzNg==',北票市双河鼎和酒业商行
30462,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDIxMDE1MzgzNw==',朝阳鸿运商贸有限公司
30463,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDIxMDE1MzgzOA==',朝阳市宏程商贸有限公司
30464,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDIxMDE1MzgzOQ==',朝阳市双塔区鼎和酒业
30465,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDIxMDE1Mzg0MA==',朝阳市双塔区富鸿食杂商店
30466,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDIxMDE1Mzg0MQ==',建平县红山世杰烟酒茶行
30467,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDIxMDE1Mzg0Mw==',喀左县大城子镇蓝色经典酒水商行
30468,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDIxMDE1Mzg0NA==',凌源市国笠综合商行
30469,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDIxMDE1Mzg0NQ==',朝阳九鼎商贸有限公司
30470,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDI3MDM4MDkxNg==',盘锦市兴隆台区九月九商行
30471,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDI3MDM4MDkxNw==',兴隆台区久诚烟酒商行
30472,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDI5MDIyNTgxOA==',葫芦岛市海鑫荣商贸有限公司
30473,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDI5MDIyNTgxOQ==',葫芦岛市名酒副食品有限公司
30474,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDMxMjkyNDQ5MQ==',吉林省鑫耀商贸有限公司
30475,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDMxMjkyNDQ5Mg==',吉林省中外名酒文化有限公司
30476,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDMyMDQ4NjY5Mw==',吉林市船营区峰云酒行
30477,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDMyMDQ4NjY5NA==',吉林市恒利生商贸有限公司
30478,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDMyMDQ4NjY5NQ==',吉林市曲舍商贸有限公司
30479,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDMyMDQ4NjY5Ng==',吉林市搜酒坊经贸有限公司
30480,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDMyMDQ4NjY5Nw==',吉林市昌邑区百恒烟酒行
30481,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDMyMDQ4NjY5OA==',桦甸市明桦街金来真烟名酒茶商店
30482,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDMzMDI0MjM4Mw==',延边君和糖酒有限公司
30483,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDM0MDE2NjUzNg==',双辽市晟祥商贸有限公司
30484,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDM0MDE2NjUzNw==',四平市德盛商贸有限公司
30485,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDM1MDE2MTY5Nw==',通化市庆沣商贸有限公司
30486,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDM3MDE0MTY3Mw==',辽源市一鸣商贸有限公司
30487,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDM3MDE0MTY3NA==',辽源市龙山区天泽名酒行
30488,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDM4MDE2ODE4Mw==',松原市宁江区名酒荟酒类经销店
30489,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDM4MDE2ODE4NA==',长岭县鑫海酒类饮品有限责任公司
30490,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDM5MDEzNjAzNw==',吉林省白山方大商贸有限公司
30491,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDUxMzUwNzkxOQ==',哈尔滨小酒喔经贸有限公司
30492,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDUxMzUwNzkyMA==',黑龙江泓瑞基商贸有限公司
30493,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDUyMDI2NjQ3Ng==',齐齐哈尔近平经贸有限公司
30494,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDUzMDE4MjMyNg==',牡丹江红凯博酒业有限责任公司
30495,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDY4MDEyOTM1NQ==',鹤岗比优特启梦商贸有限公司
30496,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDcwMDE0ODgxOA==',呼伦贝尔市华融智林商贸有限公司
30497,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDcxMDgxNzA0OA==',呼和浩特市蒙建酒业有限责任公司
30498,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDcxMDgxNzA0OQ==',呼和浩特市乾尊云峰商贸有限公司
30499,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDcxMDgxNzA1MA==',呼和浩特市通禄商贸有限公司
30500,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDcxMDgxNzA1MQ==',内蒙古海利丰商贸有限公司
30501,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDcxMDgxNzA1Mg==',内蒙古蒙糖商贸有限责任公司
30502,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDcxMDgxNzA1Mw==',内蒙古中烟华贸营销有限公司
30503,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDcxMDgxNzA1NA==',新城区百嘉惠利烟酒城
30504,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDcyMDQ3MzQ5NA==',包头市蒙泉贸易有限责任公司
30505,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDcyMDQ3MzQ5NQ==',内蒙古蒙敬酒业有限公司
30506,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDcyMDQ3MzQ5Ng==',内蒙古中饮诚汇商贸有限公司
30507,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDcyMDQ3MzQ5Nw==',青山区金一品百货商店
30508,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDczMDEzNDIzMA==',海勃湾区星宇酒行
30509,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDczMDEzNDIzMQ==',海勃湾区一九一九烟酒商行
30510,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDc0MDE0Njg4Mw==',内蒙古汇臣贸易有限公司
30511,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDc0MDE0Njg4NA==',内蒙古蒙源鑫商贸有限责任公司
30512,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDc1MDE4MzkxNA==',通辽市盛信达酒业有限公司
30513,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDc2MDIyNjM3Mg==',赤峰瑞全烟酒行
30514,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDc2MDIyNjM3Mw==',赤峰中烟金叶烟酒有限公司
30515,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDc3MDE5NDYxNg==',鄂尔多斯市龙盛泰商贸有限责任公司
30516,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDc3MDE5NDYxNw==',鄂尔多斯市亿到理商贸有限公司
30517,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDc3MDE5NDYxOA==',内蒙古全氏商贸有限公司
30518,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDc3MDE5NDYxOQ==',内蒙古一九九一商贸有限公司
30519,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDc3MDE5NDYyMA==',乌审旗金座干果超市
30520,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDc4MDE0OTMyMw==',巴彦淖尔市永强糖酒有限公司
30521,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDc5MDEzMDQwMA==',二连浩特市乾尊云峰商行
30522,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NDgzMDEwNTYwMg==',阿拉善左旗巴彦浩特镇优品便利连锁超市
30523,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEwMzM2Nzk1NQ==',江阴市景鸿卓酒业有限公司
30524,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEwMzM2Nzk1Ng==',江阴市澄北裕胜食品商行
30525,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEwMzM2Nzk1OA==',无锡市顺祥酒业商行
30526,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEwMzM2Nzk1OQ==',无锡市圆和圆商贸有限公司
30527,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEwMzM2Nzk2MA==',江苏新百通酒业有限公司
30528,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEwMzM2Nzk2MQ==',无锡市牧康商贸有限公司
30529,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEwMzM2Nzk2NA==',吴江市长城糖酒副食品有限责任公司
30530,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEwMzM2Nzk2Ng==',宜兴市盛润和副食商行
30531,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTExMTY4MTk4OQ==',句容世业贸易有限公司
30532,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTExMTY4MTk5MA==',镇江华祥苑茶业有限公司
30533,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTExMTY4MTk5MQ==',镇江峰华饮品有限公司
30534,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTExMTY4MTk5Mg==',镇江长三角酒业有限公司
30535,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEyNTg3OTg5Nw==',常熟市培育酒类销售有限公司
30536,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEyNTg3OTg5OA==',江苏爱堡仕国际贸易有限公司
30537,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEyNTg3OTg5OQ==',常熟市耀达商贸有限公司
30538,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEyNTg3OTkwMA==',苏州苏诚时代贸易有限公司
30539,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEyNTg3OTkwMQ==',苏州苏糖名酒销售有限公司
30540,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEyNTg3OTkwMg==',昆山迪麟贸易有限公司
30541,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEyNTg3OTkwMw==',太仓市鱼米之乡糖酒有限公司
30542,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEyNTg3OTkwNA==',新沂市远诚物资商贸有限公司
30543,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEyNTg3OTkwNQ==',昆山开发区嘉年华商贸发展有限公司
30544,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEyNTg3OTkwNg==',苏州市恒祺商贸有限公司
30545,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEyNTg3OTkwNw==',苏州市吴中区长桥新苏烟酒商行
30546,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEyNTg3OTkwOA==',湖州达味酒业有限公司
30547,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEzMzA2OTEzNA==',南通乾朝商贸有限公司
30548,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEzMzA2OTEzNQ==',南通东舜贸易有限公司
30549,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEzMzA2OTEzNg==',南通永将酒业有限公司
30550,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEzMzA2OTEzNw==',海门市铭生食品商行
30551,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEzMzA2OTEzOA==',海门市扬长酒业有限公司
30552,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEzMzA2OTEzOQ==',启东市金茂酒业商行
30553,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEzMzA2OTE0MA==',通州区金沙玖富商行
30554,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEzMzA2OTE0MQ==',通州区翠园商行
30555,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEzMzA2OTE0Mg==',如皋朝批商贸有限公司
30556,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTEzMzA2OTE0Mw==',如东青阳酒业贸易商行
30557,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE0MTg2NzQ2MQ==',扬州市花仙子酒饮贸易有限公司宝应安宜经营部
30558,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE0MTg2NzQ2Mg==',高邮许氏食品销售有限公司
30559,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE0MTg2NzQ2Mw==',扬州市聚鑫酒业有限公司
30560,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE0MTg2NzQ2NA==',扬州天润驼铃商贸有限公司
30561,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE0MTg2NzQ2NQ==',江都区小纪方强名酒经营部
30562,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE0MTg2NzQ2Ng==',仪征市冠泽商贸有限公司
30563,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE1MDUzNjM0OQ==',滨海亿锦商贸有限公司
30564,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE1MDUzNjM1MA==',大丰区腾达酒类经营部
30565,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE1MDUzNjM1MQ==',盐城市大丰区恒韵烟酒商行
30566,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE1MDUzNjM1Mg==',盐城市大丰区中凯酒业商行
30567,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE1MDUzNjM1Mw==',东台市碧春商贸有限公司
30568,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE1MDUzNjM1NA==',盐城剑南商贸有限公司
30569,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE1MDUzNjM1NQ==',建湖县近湖镇颜锡中百货超市
30570,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE1MDUzNjM1Ng==',江苏和兴酒业有限公司
30571,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE1MDUzNjM1Nw==',盐城市合众酒业商贸有限公司
30572,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE1MDUzNjM1OA==',射阳县全福商贸有限公司
30573,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE1MDUzNjM1OQ==',苏州东红剑商贸有限公司
30574,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE1MDUzNjM2MA==',东台市苏瑞商贸有限公司
30575,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE2MDY4NjYzMw==',丰县调味品公司
30576,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE2MDY4NjYzNA==',徐州市信征商贸有限公司
30577,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE2MDY4NjYzNQ==',徐州市英冠商贸有限公司
30578,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE2MDY4NjYzNg==',沛县三木源贸易有限公司
30579,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE2MDY4NjYzNw==',邳州九源商贸有限公司
30580,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE2MDY4NjYzOA==',徐州彭宝商贸有限公司
30581,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE2MDY4NjYzOQ==',睢宁县睢城镇文峰烟酒店
30582,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE2MDY4NjY0MA==',兴化市兴鸿酒业商行
30583,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE3MDQ1NTE5OA==',洪泽县高良涧镇众悦烟酒店
30584,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE3MDQ1NTE5OQ==',淮安市辉宏酒业有限公司
30585,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE3MDQ1NTIwMA==',江苏商联超市有限公司
30586,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE3MDQ1NTIwMQ==',盱眙中盛烟酒百货经营部
30587,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE4MDQxMDg0Mg==',连云港泰伦贸易有限公司
30588,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE4MDQxMDg0Mw==',连云港明园商贸有限公司
30589,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE4MDQxMDg0NA==',南京国策酒业有限公司
30590,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE4MDQxMDg0NQ==',连云港月兴园商贸有限公司
30591,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE5MjU3NzEzNQ==',常州市金坛区隆源商贸有限公司
30592,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE5MjU3NzEzNg==',溧阳市江海贸易发展有限公司
30593,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTE5MjU3NzEzNw==',江苏淘醉商贸有限公司
30594,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTIzMTQzNzg4Ng==',泰兴市昊恒商贸有限公司
30595,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTIzMTQzNzg4Nw==',泰州市天金经贸有限公司
30596,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTIzMTQzNzg4OA==',姜堰区星和酒业商行
30597,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTIzMTQzNzg4OQ==',靖江市三联酒业商行
30598,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTIzMTQzNzg5MA==',泰州市曹驰商贸有限公司
30599,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTIzMTQzNzg5MQ==',泰州市祥泰名烟名酒有限公司
30600,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTIzMTQzNzg5Mg==',兴化市正兴酒业商行
30601,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTIzMTQzNzk3MQ==',兴化市兴鸿酒业商行
30602,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTI3MDMyODU4Mg==',宿迁市隆元太商贸有限公司
30603,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTMwMDI3OTAyNA==',曹县冠存酒水有限公司
30604,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTMwMDI3OTAyNQ==',曹县汇丰烟酒商城
30605,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTMwMDI3OTAyNg==',单县天源商场
30606,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTMwMDI3OTAyOA==',菏泽开发区新思路百货超市
30607,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTMwMDI3OTAyOQ==',菏泽市昊润酒水有限公司
30608,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTMxMzUwNDA2MQ==',济南对酒当歌商贸有限公司
30609,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTMxMzUwNDA2Mg==',济南真捷成信商贸有限公司
30610,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTMxMzUwNDA2Mw==',山东酒急送商贸有限公司
30611,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTMxMzUwNDA2NA==',山东茅五剑酒业有限公司
30612,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTMxMzUwNDA2NQ==',山东浓道商贸有限公司
30613,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTMxMzUwNDA2Ng==',山东怡美堂供应链管理有限公司
30614,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTMyNTA0Njk0Nw==',黄岛区文明商行
30615,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTMyNTA0Njk0OA==',青岛慧祥工贸有限公司
30616,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTMzMTgyMjQ4Nw==',山东新星集团有限公司
30617,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTMzMTgyMjQ4OA==',张店晟煜烟酒商行
30618,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTMzMTgyMjQ4OQ==',淄博锦上添花商贸有限公司
30619,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTMzMTgyMjQ5MA==',淄博美醉商贸有限公司
30620,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTM0MDM5NzkxMw==',德州市德城区圣马龙酒窖
30621,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTM0MDM5NzkxNA==',德州市旭日副食品有限公司
30622,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTM0MDM5NzkxNQ==',临邑县松森宝真名酒店
30623,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTM0MDM5NzkxNg==',陵县剑南春专卖店
30624,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTM1MjM3ODI2MA==',烟台全晟酒业有限公司
30625,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTM1MjM3ODI2MQ==',蓬莱市登州昌盛名酒超市
30626,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTM1MjM3ODI2Mg==',龙口市橙天酒业有限公司
30627,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTM1MjM3ODI2Mw==',招远市川鲁商贸有限公司
30628,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTM1MjM3ODI2NA==',福山区新亭百货商行
30629,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTM1MjM3ODI2NQ==',烟台瑞峰糖酒茶副食品有限公司
30630,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTM2MjIzNTEyNw==',潍坊宏泰糖酒批发有限公司
30631,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTM3MDQ3OTAwOQ==',济宁金坊商贸有限公司
30632,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTM3MDQ3OTAxMA==',济宁绿健商贸有限公司
30633,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTM3MDQ3OTAxMQ==',济宁市圣汇商贸有限责任公司
30634,603708,家家悦集团股份有限公司,3,b'ODM4MDMzMDc2OQ==',b'NTM3MDQ3OTAxMg==',济宁新强商贸有限公司
